created_at,tweet_id,tweet,likes,retweet_count,source,user_id,user_name,user_screen_name,user_description,user_join_date,user_followers_count,user_location,lat,long,city,country,continent,state,state_code,collected_at,,supporting
10/28/2020 17:03,1.32E+18,Gee #ComradeChuck! Why didn't U mention they were w/ USDA Secty #SonnyPerdue? Did they chew him out?? Nada? #Perdue says we still have too many farms &amp; some need to go broke. Is that why #Trump sent grain prices tumbling w/ his #ChinaTradeWar? To get rid of farmers? #IaPolitics https://t.co/Ddw9BI7Eix,4,2,Twitter for Android,45413198,Bob Krause,KrauseForIowa,"Veteran Activist & Observer. frmr Carter Admin, frmr Senate candidate for Iowa. Prez at Veterans National Recovery Center.   RT is not   agreement.",6/7/2009 20:12,37794,Iowa,41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,18:23.2,,joe_biden
10/28/2020 17:15,1.32E+18,#DonaldTrump #VoterIntimidation #VoteTrumpOut2020 #boogaloobois #boogalooboys #StandBackAndStandby #LiarInChief #RightToVote #WhiteSupremacy https://t.co/cjjuggKCAW,0,0,Twitter Web App,126313550,Neptune78,OhmsLaw78,"#JoeBidenForPresident2020 #JoeBiden #JoeBidenKamalaHarris2020 #FoxNews mostly = #FakeNews Bored with life :-\, AvPD",3/25/2010 13:12,1024,"Iowa, USA",41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,33:15.0,,joe_biden
10/28/2020 17:17,1.32E+18,What is the address for people to send their medical bills to at the #Trump campaign? Asking for a friend. https://t.co/SwwUWf5n1m,11,5,Twitter for Android,45413198,Bob Krause,KrauseForIowa,"Veteran Activist & Observer. frmr Carter Admin, frmr Senate candidate for Iowa. Prez at Veterans National Recovery Center.   RT is not   agreement.",6/7/2009 20:12,37794,Iowa,41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,18:20.8,,joe_biden
10/28/2020 17:59,1.32E+18,"Trump has everything under control, right?  #trump #covid #coronavirus #Political #uspolitics See this Instagram photo by @davidpakmanshow https://t.co/kt3SGvq4Aw",0,0,Twitter Web App,126313550,Neptune78,OhmsLaw78,"#JoeBidenForPresident2020 #JoeBiden #JoeBidenKamalaHarris2020 #FoxNews mostly = #FakeNews Bored with life :-\, AvPD",3/25/2010 13:12,1024,"Iowa, USA",41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,18:09.7,,joe_biden
10/28/2020 18:47,1.32E+18,"More of what keeps #farmers up at night
Survey comments show a nation deeply divided over how #Biden, #Trump, would impact #agriculture.
https://t.co/CIcrMYIGWP https://t.co/CKEj1wT9h5",2,0,TweetDeck,277709487,Farm Progress Daily,farmdaily,Farm Progress Daily provides local and national agriculture news alongside top level ag information to help you improve your farm business.,4/5/2011 21:47,11002,"Des Moines, IA",41.5910323,-93.6046655,Des Moines,United States of America,North America,Iowa,IA,17:57.4,,joe_biden
10/28/2020 19:30,1.32E+18,My 18 year old just voted for the first time in Nevada for the greatest President in history! @realDonaldTrump #4MoreYears Oh and so did my wife and I! #Trump #MAGA #KAG,0,0,Twitter for iPhone,1.31E+18,Arnie Grape,ArnyGrape,I DID IT GILBERT! I DID IT!,9/28/2020 21:49,16,"Endora, Iowa",41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,17:47.1,,joe_biden
10/28/2020 19:46,1.32E+18,"Remember when #Trump was taking undeserved credit for bringing back #B1GFootball?   Well, #MAGA, #MAGAts, and #B1GFootball fans,  he helped bury it by having his #SuperSpreaderEvents in #Wisconsin and other #B1G states.  #NebraskaRally  #wisconsincovid #COVID19 #Nebraska",1,1,Twitter Web App,46021862,Hank Kelly,DiggerDoggg,"This decorated, sucker/loser volunteered to risk his ass 50 years ago in #Vietnam.  Now, the p.o.s. moron #Trump is risking my ass. #VoteVets #resist 🏳️‍🌈....",6/10/2009 3:04,1970,Iowa,41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,17:43.6,,joe_biden
10/28/2020 19:47,1.32E+18,"@COsweda My 18 year old just voted for the first time in Nevada for the greatest President in history! 
@realDonaldTrump
 #4MoreYears Oh and so did my wife and I! #Trump #MAGA #KAG",1,0,Twitter Web App,1.31E+18,Arnie Grape,ArnyGrape,I DID IT GILBERT! I DID IT!,9/28/2020 21:49,16,"Endora, Iowa",41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,17:43.6,,joe_biden
10/28/2020 19:47,1.32E+18,"@COsweda @realDonaldTrump @VP My 18 year old just voted for the first time in Nevada for the greatest President in history! 
@realDonaldTrump
 #4MoreYears Oh and so did my wife and I! #Trump #MAGA #KAG",1,1,Twitter Web App,1.31E+18,Arnie Grape,ArnyGrape,I DID IT GILBERT! I DID IT!,9/28/2020 21:49,16,"Endora, Iowa",41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,17:43.5,,joe_biden
10/28/2020 19:50,1.32E+18,@WashTimesSports @afkostka thank #Trump for those #SuperSpreaderEvents,0,0,Twitter Web App,46021862,Hank Kelly,DiggerDoggg,"This decorated, sucker/loser volunteered to risk his ass 50 years ago in #Vietnam.  Now, the p.o.s. moron #Trump is risking my ass. #VoteVets #resist 🏳️‍🌈....",6/10/2009 3:04,1970,Iowa,41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,17:42.3,,joe_biden
10/28/2020 20:10,1.32E+18,"Super-spreader &amp; chief strikes again...
#Iowa #Trump #Covid19 https://t.co/DujQ7v5isQ",0,0,Twitter Web App,1255854925,Beck,BeckSE72,Who have we become?,3/10/2013 1:58,416,"Davenport, IA",41.5236436,-90.5776368,Davenport,United States of America,North America,Iowa,IA,17:37.3,,joe_biden
10/28/2020 20:27,1.32E+18,"@uhrelaxbruh From idiot to moron, to clown, to stooge.  Yes, #Trump can go lower than pond scum.",1,0,Twitter Web App,46021862,Hank Kelly,DiggerDoggg,"This decorated, sucker/loser volunteered to risk his ass 50 years ago in #Vietnam.  Now, the p.o.s. moron #Trump is risking my ass. #VoteVets #resist 🏳️‍🌈....",6/10/2009 3:04,1970,Iowa,41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,17:32.0,,joe_biden
10/28/2020 20:50,1.32E+18,'We need you': @GOP hunts for new voters in #Trump territory https://t.co/BK5ROjjOMA,3,3,Twitter Web App,1.14E+18,Iowa Young Republicans,YoungIowaGOP,The biggest statewide organization for young Republicans age 18-40 all across Iowa #IA01 #IA02 #IA03 #IA04 #IAPolitics @YRNF,6/26/2019 1:26,865,"Des Moines, IA",41.5910323,-93.6046655,Des Moines,United States of America,North America,Iowa,IA,17:27.4,,joe_biden
10/28/2020 21:58,1.32E+18,"Outcome of @realDonaldTrump COVID-19 surrender on Wednesday, October 28, 2020
#coronavirus #COVID-19 #trump https://t.co/lNJFzIhNQ9",3,0,Twitter for iPad,1.02E+18,Iowa Senior Citizen,SeniorIowa,,7/13/2018 21:29,3,"Des Moines, IA",41.5910323,-93.6046655,Des Moines,United States of America,North America,Iowa,IA,17:07.8,,joe_biden
10/28/2020 22:30,1.32E+18,"In the 2016 Iowa youth straw poll, the majority of students cast their vote for #Trump, who ended up winning Iowa in the actual election. https://t.co/ehnvtbF8cg",4,3,Twitter Web App,1.14E+18,Iowa Young Republicans,YoungIowaGOP,The biggest statewide organization for young Republicans age 18-40 all across Iowa #IA01 #IA02 #IA03 #IA04 #IAPolitics @YRNF,6/26/2019 1:26,865,"Des Moines, IA",41.5910323,-93.6046655,Des Moines,United States of America,North America,Iowa,IA,17:00.5,,joe_biden
10/28/2020 22:47,1.32E+18,"More of what keeps #farmers up at night
Survey comments show a nation deeply divided over how #Biden, #Trump, would impact #agriculture.
https://t.co/CIcrMYr5yf https://t.co/erDnueYcWK",3,1,TweetDeck,277709487,Farm Progress Daily,farmdaily,Farm Progress Daily provides local and national agriculture news alongside top level ag information to help you improve your farm business.,4/5/2011 21:47,11002,"Des Moines, IA",41.5910323,-93.6046655,Des Moines,United States of America,North America,Iowa,IA,16:56.6,,joe_biden
10/28/2020 23:49,1.32E+18,#Trump https://t.co/THTSUwJVvu,0,0,Twitter for iPhone,1.14E+18,Victoria,JustViva1,A Patriot with soul and heart ❤️ Digital Soldier 🗣,6/13/2019 4:51,48,"Vinton, LA",42.1662438,-92.021343,,United States of America,North America,Iowa,IA,16:43.2,,joe_biden
10/29/2020 11:17,1.32E+18,"I notice this morning about the #JoeBidenAD that #JoeBiden in the AD saying he accomplished stuff that past presidents and #DonaldTrump did.

Now they're doing #damagecontroll and made a even worst #campaignad. I got to say #WhyTheLiesJoe because your Ads is full of lies.",0,0,Twitter for Android,1.17E+18,T W,KallinTTBB,I'm a Black Bear that's a gamer and supporters #blackbearlivesmatter and I'm always a victim in the fortress. my pronouns are fuzzy wuzzy & fluff balls.,9/17/2019 6:17,51,"Millerton, NY",40.8494478,-93.3054885,,United States of America,North America,Iowa,IA,46:02.9,,joe_biden
10/29/2020 11:27,1.32E+18,The @realDonaldTrump #SupremeCourt are working to ensure that in a close #election for the #WhiteHouse that they can steal #Election2020 for #Trump. Guess we should begin calling the Supreme Court the new #ElectoralCollege. https://t.co/AYx3Wheb11,1,2,Twitter for iPhone,18987762,Matt McCoy,mccoyforiowa,"Supervisor Matt McCoy represents Polk County's 5th District. Author of ""Assault on Democracy"" & ""McCoy, You're Going Straight to Hell"" https://t.co/4nqXZsNHtV",1/14/2009 18:19,4668,"Des Moines, Iowa",41.5910323,-93.6046655,Des Moines,United States of America,North America,Iowa,IA,49:57.1,,joe_biden
10/29/2020 12:31,1.32E+18,"#CollateralDamage by #Trump? Wants to cut off voting by blacks, elderly, latinos &amp; others. But he sticks it to those defending our country instead?!? Guess that's OK. We already know they're #Suckers &amp; #Losers.  #Veterans #Army #USMC #USAF #Navy #USCG 
https://t.co/FnNWd5u98n",9,11,Twitter for Android,45413198,Bob Krause,KrauseForIowa,"Veteran Activist & Observer. frmr Carter Admin, frmr Senate candidate for Iowa. Prez at Veterans National Recovery Center.   RT is not   agreement.",6/7/2009 20:12,37790,Iowa,41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,49:45.9,,joe_biden
10/29/2020 13:17,1.32E+18,@MyNews13 Historic GDP numbers this morning! Who would you rather have getting our economy back on track? #Trump or #DarkWinterJoe,0,0,Twitter for iPad,208539759,🌴im🌶ay🌴ee,TeeJayTee63,"Retired LEO who speaks freely & frankly, so I’ll probably offend you. Too bad! “Common sense is not so common.” ~ Voltaire 🇺🇸 #Bills #RedSox #Sabres 🇺🇸",10/27/2010 13:24,152,"Davenport, FL",41.5236436,-90.5776368,Davenport,United States of America,North America,Iowa,IA,49:36.5,,joe_biden
10/29/2020 13:40,1.32E+18,@CGasparino @DanHenninger @WSJ #Grim #tRump He is crazy to say Joe Biden is socialistic. Insurance is still a choice. Our health determines if we have a life to save!,0,0,Twitter for iPhone,2375554734,Phyllis De Soto,DeSotoPhyllis,"Historian of Lake Ketchum for non-profit WRCC Water District Board. George Ketchum died in 1955, so restructuring census, other old records. No DM My comments",3/6/2014 15:52,106,"Stanwood, WA",41.8930715,-91.1507132,,United States of America,North America,Iowa,IA,49:32.6,,joe_biden
10/29/2020 14:08,1.32E+18,"@NavyGirl1983 American officials provided a written briefing in late February to #Trump laying out their conclusion that a Russian military intelligence unit paid bounties to Taliban militants to kill US &amp; coalition troops in #Afghanistan.

Trump did nothing.

#Veterans
https://t.co/w7YNNc7AHZ",3,1,Twitter for Android,1941799362,#BLM Jon ⚓,dadiniowa,"Friend, husband & dad

#Art #Peace #Buddhism #SōtōZen #Veteran #Resistance #Zazen #Feminist #BLM #Egalitarian #FBR",10/6/2013 19:28,4552,"Waterloo, Iowa",42.4979693,-92.3329637,Waterloo,United States of America,North America,Iowa,IA,49:27.6,,joe_biden
10/29/2020 14:08,1.32E+18,"@PeteButtigieg @JoeBiden American officials provided a written briefing in late February to #Trump laying out their conclusion that a Russian military intelligence unit paid bounties to Taliban militants to kill US &amp; coalition troops in #Afghanistan.

Trump did nothing.

#Veterans
https://t.co/w7YNNc7AHZ",0,0,Twitter for Android,1941799362,#BLM Jon ⚓,dadiniowa,"Friend, husband & dad

#Art #Peace #Buddhism #SōtōZen #Veteran #Resistance #Zazen #Feminist #BLM #Egalitarian #FBR",10/6/2013 19:28,4552,"Waterloo, Iowa",42.4979693,-92.3329637,Waterloo,United States of America,North America,Iowa,IA,49:26.6,,joe_biden
10/29/2020 14:28,1.32E+18,#TRUMP! https://t.co/ztnuNMl8Iu,2,2,Twitter Web App,1.14E+18,Iowa Young Republicans,YoungIowaGOP,The biggest statewide organization for young Republicans age 18-40 all across Iowa #IA01 #IA02 #IA03 #IA04 #IAPolitics @YRNF,6/26/2019 1:26,873,"Des Moines, IA",41.5910323,-93.6046655,Des Moines,United States of America,North America,Iowa,IA,49:22.5,,joe_biden
10/29/2020 14:45,1.32E+18,#DonaldTrump #TrumpSupporters #VoteTrumpOut #LiarInChief #POTUS #TrumpVirus #TrumpCorruption #TrumpFalsehoods #FascistTrump https://t.co/qayuhrbgkJ,0,0,Twitter Web App,126313550,Neptune78,OhmsLaw78,"#JoeBidenForPresident2020 #JoeBiden #JoeBidenKamalaHarris2020 #FoxNews mostly = #FakeNews Bored with life :-\, AvPD",3/25/2010 13:12,1024,"Iowa, USA",41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,45:56.7,,joe_biden
10/29/2020 14:48,1.32E+18,@sbg1 @carlquintanilla #tRump We do not need scandals. Saying Democrats are arsonist is enough crazy talk! Normal only deserve the Presidency!,0,0,Twitter for iPhone,2375554734,Phyllis De Soto,DeSotoPhyllis,"Historian of Lake Ketchum for non-profit WRCC Water District Board. George Ketchum died in 1955, so restructuring census, other old records. No DM My comments",3/6/2014 15:52,106,"Stanwood, WA",41.8930715,-91.1507132,,United States of America,North America,Iowa,IA,49:19.1,,joe_biden
10/29/2020 15:01,1.32E+18,"#Trump's campaign speech he's giving across the country in the lead up to #Election2020. Hear the entire speed unedited and without commentary or someone injecting their opinion in the best medium for those on the go. #podcast
#Trump2020 #MAGA #MAGA2020 

 https://t.co/fOFP1CzQru https://t.co/LDBuE4scRy",0,0,Buffer,2926247928,The Alteran,AlteranNews,Talking News & Politics.,12/11/2014 2:05,62,"Iowa, USA",41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,49:16.7,,joe_biden
10/29/2020 16:39,1.32E+18,There's no free thought in #GOP. #Trump rolls out a set of fabricated talking points &amp; they all jump on board verbatim. No matter their status or professional connections. What would happen if U tried to roll out something so obscenely fake from @JoeBiden? https://t.co/dUxLKDOspP,31,24,Twitter for Android,45413198,Bob Krause,KrauseForIowa,"Veteran Activist & Observer. frmr Carter Admin, frmr Senate candidate for Iowa. Prez at Veterans National Recovery Center.   RT is not   agreement.",6/7/2009 20:12,37790,Iowa,41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,48:56.0,,joe_biden
10/29/2020 16:40,1.32E+18,Jared Kushner Goes Full Racist One Week Before Election https://t.co/PQtJVHfSch via @YouTube #JaredKushner #Racist #DonaldTrump #POTUS #TrumpAdministration #TrumpCrimeFamily #Republicans #TrumpFalsehoods #FascistTrump,0,0,Twitter Web App,126313550,Neptune78,OhmsLaw78,"#JoeBidenForPresident2020 #JoeBiden #JoeBidenKamalaHarris2020 #FoxNews mostly = #FakeNews Bored with life :-\, AvPD",3/25/2010 13:12,1024,"Iowa, USA",41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,45:51.7,,joe_biden
10/29/2020 16:48,1.32E+18,#LOL #DonaldTrump #FascistTrump #LiarInChief #TechNews #VoteTrumpOut https://t.co/ggukXnx3e1,0,0,Twitter Web App,126313550,Neptune78,OhmsLaw78,"#JoeBidenForPresident2020 #JoeBiden #JoeBidenKamalaHarris2020 #FoxNews mostly = #FakeNews Bored with life :-\, AvPD",3/25/2010 13:12,1024,"Iowa, USA",41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,45:51.5,,joe_biden
10/29/2020 18:34,1.32E+18,"This should be on the home screen on every one of #Trump's apologist's and enabler's computer.  In real live time, you can watch the number of deaths increase thanks to Trump. 
  https://t.co/YHdZJt8QX7",0,0,Twitter Web App,46021862,Hank Kelly,DiggerDoggg,"This decorated, sucker/loser volunteered to risk his ass 50 years ago in #Vietnam.  Now, the p.o.s. moron #Trump is risking my ass. #VoteVets #resist 🏳️‍🌈....",6/10/2009 3:04,1971,Iowa,41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,48:30.9,,joe_biden
10/29/2020 22:19,1.32E+18,"I am a proud, deplorable, chump for #TRUMP https://t.co/kyT4Os5WWC",0,0,Twitter Web App,499058570,Iowa Boy MAGA Love America Saved by Grace USAF SP,jaybird5169,"Married to the love of my life, Forgiven because of the Cross, Independent but very conservative. SB owner 35 years & I Love the Lord because He loved me 1st",2/21/2012 18:40,1720,Iowa,41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,47:42.8,,joe_biden
10/29/2020 22:56,1.32E+18,"#Trump says ""turned the corner"" about so many things that I genuinely think he doesn't know what turning means, or what a corner is. It would jive because the dude is really fucking stupid.",0,0,Twitter Web App,1.24E+18,cockadoodledoofus,cockadoofus,🐓 blog by Dana Gravesen. Have lots of degrees in cinema studies & communication studies. Am academic advisor at the University of Iowa. ¯\_(ツ)_/¯,3/14/2020 14:43,16,"Iowa City, IA",41.6612561,-91.5299106,Iowa City,United States of America,North America,Iowa,IA,47:34.2,,joe_biden
10/30/2020 1:14,1.32E+18,How many examples of #VoterSuppression do we need to realize the #Republicans are trying to steal the election for #Trump ?! https://t.co/QHy7IQ8OjU,0,0,Twitter for Android,8.14E+17,#BlackLivesMatter #WearTheDamnMask #VOTE,jennyoturk,,12/28/2016 23:11,39,"Des Moines, IA",41.5910323,-93.6046655,Des Moines,United States of America,North America,Iowa,IA,59:29.7,,joe_biden
10/30/2020 2:22,1.32E+18,"If meme magick got Trump elected, can the Witches of Instagram course correct this election? #pagan #wicca #Samhain #allhallowsevening #spells #magick #trump #BidenHarris2020 #manifestation #witchesoftwitter #witchesofinstagram 
@NikitaSPetrov
 #intention #tarot",1,1,Twitter Web App,1.12E+18,Curiosophy Now,CuriosophyNow,the Valet in the Tempest. Check us on Stitcher | Substack | Youtube.,4/26/2019 0:25,48,"Cur. Aaron McNally, Iowa, USA",41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,59:18.1,,joe_biden
10/30/2020 2:33,1.32E+18,https://t.co/IJ2xgc0ty7 #Trump #FoxNews  #BidenCrimeFamiily,0,0,Twitter for iPhone,1.20E+18,Tara,itsjusttaralee,|She/her/hers|On a quest to find human decency. 💙🌊,12/10/2019 2:32,10,"West Des Moines, IA",41.5645337,-93.7595281,,United States of America,North America,Iowa,IA,59:14.4,,joe_biden
10/30/2020 4:26,1.32E+18,"The Political Middle AKA THE SILENT MAJORITY will show the world on 11/3/2020 that America belongs to us 

We are the voting majority (When we vote)

If your far left or right sorry for your loss...
@PeteButtigieg 
#2020Election 
#CountEveryVote 
#COVID19 
#Trump https://t.co/LU7yi6oOmv",2,0,Twitter for iPhone,1.11E+18,politicalmiddle.org,VotingMiddle,5 working-class Americans who think that most people are political middle. Don't go too far left or right and you're ok by us. Are we the political Majority?,4/1/2019 17:08,7,"Council Bluffs, IA",41.2621283,-95.8613912,,United States of America,North America,Iowa,IA,58:58.7,,joe_biden
10/30/2020 12:50,1.32E+18,"F*CK @icecube 🧊 sellout ass, F*CK @50cent Crusty ass, and F*CK @LilTunechi &amp; his 7 dreads since they wanna support #Trump 🖕 #AllSkinFolkAintKinFolk",1,0,Twitter for iPhone,7.14E+17,EleighKaye,ObeliskofWok3,B.A Criminal Justice. Save the 🌎 from global warming . LGBTQ+ Ally 🏳️‍🌈 #CommonSenseGunLaws #EndCorruption #Resist 🌊#BlackLivesMatter,3/28/2016 5:12,1432,"Iowa, USA",41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,58:04.1,,joe_biden
10/30/2020 12:52,1.32E+18,"Are you ready to join the general strike if #Trump loses, cheats &amp; refuses to leave office? Will that moment ever come? Hope not. https://t.co/EAnOx02s29",15,5,Twitter for Android,45413198,Bob Krause,KrauseForIowa,"Veteran Activist & Observer. frmr Carter Admin, frmr Senate candidate for Iowa. Prez at Veterans National Recovery Center.   RT is not   agreement.",6/7/2009 20:12,37778,Iowa,41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,58:03.9,,joe_biden
10/30/2020 13:30,1.32E+18,"@pilotrob23 @TuckerCarlson Rob, but you are! A #fake Intelligence firm with an #AI generated fake person as the author? Did you read the link? Absolutely connected to the rest of the #Russian #Disinformation effort #RudyThePedo is part of. #tRUmp is so desperate, this is the best he’s got?",0,1,Twitter for iPhone,15623103,Craig,crossky,"Airline Pilot & Entrepreneur. Married w/teens. #JesusFollower. Retweets aren't always endorsements, ❤️'s are. #wakeupChurch",7/27/2008 19:51,942,"Iowa, USA",41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,57:57.3,,joe_biden
10/30/2020 13:37,1.32E+18,Worked for #Trump with his #SAT test so maybe . . . ? https://t.co/q1ZnLgP5AG,3,1,Twitter for Android,45413198,Bob Krause,KrauseForIowa,"Veteran Activist & Observer. frmr Carter Admin, frmr Senate candidate for Iowa. Prez at Veterans National Recovery Center.   RT is not   agreement.",6/7/2009 20:12,37778,Iowa,41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,57:55.1,,joe_biden
10/30/2020 14:08,1.32E+18,"Oh @donlemon what happened to you? You used to be so chill and intelligent. We #Trump supporters have to ability to keep you crazy "" ""tolerant"" libs in our lives but you cant do the same. What a shame.
https://t.co/34hWDLhwMq",0,0,Twitter for Android,1074009452,SoberGinger,rudegirlsaggro,Former Adventist. Substance Abuse Counselor & in recovery. Non-apologetic Republican. #ProLife. #2A. AntiFeminist. Narcissist abuse survivor. Cult survivor.,1/9/2013 14:57,452,Iowa,41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,57:49.0,,joe_biden
10/30/2020 14:29,1.32E+18,#DumpTrump #VoteAgainstTrump #DumpTrump2020 #VoteHimOut #DonaldTrump #TrumpVirus #BidenHarris2020 #Biden2020 #BidenHarrisToSaveAmerica #BidenHarris #VoteBlue #BlueWave2020 #VoteBlueToSaveAmerica #Biden2020 #VoteAgainstTrump # https://t.co/9hGR1bwwG8,0,0,Twitter for iPhone,2249128880,•𓃠•,BrokeEnby,°·.°·..·°¯°·._.· S͓̽h͓̽e͓̽ / ͓̽T͓̽h͓̽e͓̽y͓̽·._.·°¯°·..·°.·°,12/16/2013 18:23,83,Iowa,41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,51:11.7,,joe_biden
10/30/2020 15:50,1.32E+18,"#Tosoon #FridayFeeling 
Buuttt..... this is definitely possible if we get another 4 years of #DonaldTrump https://t.co/xh6cxxezrV",0,0,Twitter for iPhone,7.99E+17,ms. nasty woman,kellylangston09,"#FUCKTRUMP #Resist #bluewave 🌊 🌊🌊 #Impeached45 #bluewave2020 #dumptrump2020 #BLM #BidenHarris2020 , II DONT ANSWER DMS 🚫 #pottymouth",11/15/2016 22:19,1975,"Iowa, USA",41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,51:09.3,,joe_biden
10/30/2020 16:03,1.32E+18,Trump Lies About Election Laws in Effort to Invalidate MILLIONS of Ballots https://t.co/xQQutbcFA1 via @YouTube #MailInBallots #MailInBallot #StealTheElection #DictatorTrump #DonaldTrump #POTUS #democracy #Election2020 #ElectionDay #ElectionInterference #FascistTrump #LiarInChief,0,0,Twitter Web App,126313550,Neptune78,OhmsLaw78,"#JoeBidenForPresident2020 #JoeBiden #JoeBidenKamalaHarris2020 #FoxNews mostly = #FakeNews Bored with life :-\, AvPD, #Trump is garbage and so are his supporters",3/25/2010 13:12,1019,"Iowa, USA",41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,51:09.3,,joe_biden
10/30/2020 17:18,1.32E+18,"Yes, Junior #Trump blew off 1000+ deaths yesterday as ""almost nothing,"" and that's horrible &amp; all. 
But think of it this way:
If the Trumps are even worried about Total Asshole vote slipping away, they're in worse shape than we think.",0,0,Twitter Web App,8.21E+17,"Dan Anderson, BLM",foodtellsastory,"Iowa life, loving food+history, cooking. Unrepentant #KHive guy #BidenHarris2020 #Kamala2028",1/16/2017 6:53,413,"Sioux City, IA",42.4966815,-96.4058782,Sioux City,United States of America,North America,Iowa,IA,57:08.1,,joe_biden
10/30/2020 18:29,1.32E+18,@BrettFavre @realDonaldTrump I saw a picture of your Penis big guy😂 your a pervert just like #Trump.,0,0,Twitter for iPhone,7.46E+17,LMB,LMarieB1978,When Congress is made to live like the rest of Americans then there will be a true reform in government #BidenHarris2020ToSaveAmerica,6/24/2016 10:55,478,"Iowa, USA",41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,56:53.8,,joe_biden
10/30/2020 18:31,1.32E+18,@ddale8 Maybe he will check when he is in Dubuque? #MississippiRiver #Trump #Lies,0,0,Twitter Web App,1255854925,Beck,BeckSE72,Who have we become?,3/10/2013 1:58,417,"Davenport, IA",41.5236436,-90.5776368,Davenport,United States of America,North America,Iowa,IA,56:52.8,,joe_biden
10/30/2020 19:01,1.32E+18,"Just more lies. My fav #Trump only pays $750 in taxes, forgetting the guy prepays millions. https://t.co/7aKHhjYYGV",1,0,Twitter for Android,586308135,🇺🇸 IowaCommonSense 🇺🇸,CommonSenseGuy2,"Patriotic retired LEO guided by wisdom gained thru experience, common sense & concern for USA. Pic HQ IA National Guard (Photo by E)",5/21/2012 3:55,4368,"Central Iowa, USA ",41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,56:45.6,,joe_biden
10/30/2020 19:05,1.32E+18,"Every joke #Trump has ever made, Biden insults the intellegence of supporters presenting them as Trump being serious. Joe, ya still have Hunter laptops to resolve...and Chiiiinaaaa. I can never, ever get behind a Biden / Harris regime. #WalkAway #MAGA https://t.co/7aKHhjYYGV",0,0,Twitter for Android,586308135,🇺🇸 IowaCommonSense 🇺🇸,CommonSenseGuy2,"Patriotic retired LEO guided by wisdom gained thru experience, common sense & concern for USA. Pic HQ IA National Guard (Photo by E)",5/21/2012 3:55,4368,"Central Iowa, USA ",41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,56:45.9,,joe_biden
10/30/2020 19:15,1.32E+18,"Why doesn't anyone ask #Trump about the obviously #FakeMelania?  All of them?  And what exactly is the plural of Melania? Melanias?  Melaniaux?  Melaniaii? And if they're all in the same room, are they a flock? Murder? Coven? Litter? Steaming Pile?",0,0,Twitter Web App,74329104,TheSwampwitch,TheSwampwitch,Actual Democrat. Professional Underachiever.  I block MAGAts & Qlowns. Serial retweeter. NO DM's/Lists #BIDENHARRIS2020 #BLACKLIVESMATTER #LGBTQ #StillWithHer,9/15/2009 1:35,3227,"Iowa, USA",41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,56:42.5,,joe_biden
10/30/2020 19:54,1.32E+18,#traitors #treason #trump https://t.co/6IeLDYWhFe,0,0,Twitter for Android,1.06E+18,𝗚𝗿𝗮𝗻𝗻𝘆 𝗦𝗺𝗶𝘁𝗵 🍎 #BLM,MrsSmith_IA,Wife • Mom • Nana • KSU Alum 🐾 #BLM #LGBTQIA 🏳️‍🌈 #BidenHarris #ImSpeaking #AdoptDontShop 🐶 🐱If you support trump 🖕🖕🏻🖕🏼🖕🏽🖕🏾🖕🏿,10/31/2018 23:31,5280,"Iowa, USA",41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,56:35.8,,joe_biden
10/30/2020 20:20,1.32E+18,#Trump Stop #AssaultOnDoctors #AssaultOnScience https://t.co/lBxcM7545P,0,0,Twitter for iPhone,1.25E+18,Dr Greg Peterson,doc_ia,"Academic - Diagnostician - Physician, Clinical Investigator",4/15/2020 3:32,9,"Des Moines, Iowa",41.5910323,-93.6046655,Des Moines,United States of America,North America,Iowa,IA,56:29.5,,joe_biden
